vidid,adview,views,likes,dislikes,comment,published,duration,category
VID_8820,5,78131.0,128.0,27.0,4.0,2013-09-14,PT3M46S,D
VID_7242,7,120671.0,57.0,21.0,7.0,2013-04-18,PT3M20S,D
VID_19411,2,14439.0,69.0,2.0,5.0,2015-06-19,PT1H2M52S,G
VID_14755,667,7433.0,101.0,0.0,11.0,2016-11-12,PT4M24S,D
VID_3570,1,1964388.0,8373.0,498.0,294.0,2014-08-27,PT12M16S,D
VID_8863,2,483.0,2.0,0.0,0.0,2012-11-27,PT22M56S,D
VID_3348,15,273505.0,196.0,38.0,27.0,2012-05-24,PT5M40S,D
VID_9728,4,58254.0,435.0,15.0,24.0,2014-09-19,PT5M12S,D
VID_7378,1,21757.0,118.0,8.0,23.0,2016-08-26,PT4M5S,D
VID_4316,2,741340.0,234.0,191.0,108.0,2016-06-06,PT1M24S,D
VID_3456,8,726744.0,1989.0,196.0,61.0,2012-07-06,PT14M21S,D
VID_18421,1,45085.0,502.0,37.0,55.0,2013-11-04,PT22M12S,F
VID_22712,1,8746.0,195.0,6.0,11.0,2016-10-10,PT3M19S,G
VID_1654,5,102970.0,445.0,67.0,23.0,2013-08-28,PT2M57S,B
VID_8428,1,539720.0,652.0,213.0,132.0,2016-05-14,PT52S,D
VID_2151,1,110860.0,471.0,6.0,6.0,2015-03-28,PT1M19S,C
VID_1517,38,338607.0,4749.0,189.0,690.0,2017-01-18,PT6M49S,B
VID_2850,2,368433.0,317.0,184.0,18.0,2014-02-20,PT16M31S,C
VID_18999,3,272501.0,2201.0,195.0,424.0,2016-06-17,PT11M38S,F
VID_18950,1,17200.0,10.0,3.0,0.0,2012-08-16,PT3M25S,F
VID_21990,2,40880.0,295.0,10.0,42.0,2015-10-16,PT52M46S,G
VID_1967,3,3049656.0,6380.0,687.0,1982.0,2009-06-01,PT4M,B
VID_12030,11,240427.0,1078.0,40.0,35.0,2014-11-18,PT6M36S,D
VID_20913,84,3547414.0,13716.0,1441.0,1104.0,2014-08-27,PT1H28M49S,G
VID_15918,1,270.0,0.0,0.0,0.0,2015-06-23,PT8M,E
VID_7135,1,67697.0,370.0,16.0,207.0,2016-08-10,PT10M26S,D
VID_5930,9,37782.0,22.0,3.0,0.0,2014-03-14,PT52S,D
VID_22590,622,986.0,6.0,0.0,0.0,2013-08-14,PT32S,G
VID_4155,1,750759.0,775.0,64.0,17.0,2015-04-14,PT3M44S,D
VID_18333,1,12628.0,486.0,3.0,47.0,2016-08-26,PT2M55S,F
VID_3646,2,153320.0,584.0,54.0,60.0,2014-11-05,PT2M50S,D
VID_13443,57,1799.0,10.0,0.0,1.0,2016-07-20,PT1M40S,D
VID_6671,1,71267.0,53.0,8.0,2.0,2013-01-19,PT1M22S,D
VID_23186,1,189299.0,139.0,24.0,1.0,2014-06-18,PT2M9S,H
VID_7128,1,91258.0,339.0,22.0,110.0,2015-03-13,PT7M53S,D
VID_833,2,13914.0,25.0,4.0,2.0,2012-11-28,PT4M31S,B
VID_19333,7,377054.0,919.0,142.0,68.0,2015-09-15,PT2H19M24S,G
VID_19317,13,437693.0,703.0,51.0,66.0,2010-11-23,PT22M28S,G
VID_17962,1,955046.0,4375.0,673.0,2958.0,2015-06-14,PT2M51S,F
VID_6101,4,56199.0,185.0,14.0,22.0,2015-06-13,PT2H37M23S,D
VID_16879,2,57654.0,94.0,4.0,20.0,2011-06-11,PT11M3S,E
VID_131,1,363018.0,1165.0,50.0,186.0,2013-07-30,PT4M8S,A
VID_2634,32,3960084.0,17643.0,2068.0,1166.0,2016-09-23,PT3M53S,C
VID_18082,1,100391.0,985.0,28.0,375.0,2016-01-06,PT6M6S,F
VID_22699,1,623547.0,1123.0,76.0,51.0,2016-06-20,PT4M15S,G
VID_10043,6,810158.0,904.0,405.0,214.0,2016-08-18,PT1M56S,D
VID_8555,7,2233.0,9.0,0.0,0.0,2016-10-12,PT10M12S,D
VID_10934,8,1442531.0,17751.0,646.0,8173.0,2016-12-20,PT3M49S,D
VID_22426,1,338864.0,5142.0,953.0,322.0,2014-09-01,PT2M42S,G
VID_11315,7,571784.0,1679.0,474.0,2245.0,2010-09-03,PT1M48S,D
VID_22916,15,1979932.0,8669.0,433.0,491.0,2016-03-26,PT3M31S,G
VID_1091,13,2599702.0,13852.0,1028.0,5355.0,2015-09-25,PT6M21S,B
VID_15869,24,182925.0,41.0,27.0,0.0,2013-11-28,PT10M11S,E
VID_17529,51,2501243.0,10507.0,605.0,1784.0,2013-02-25,PT57M7S,E
VID_12346,3,46781.0,72.0,6.0,6.0,2015-08-30,PT6M36S,D
VID_411,2,211523.0,636.0,52.0,67.0,2013-08-31,PT7M6S,A
VID_17447,1,849.0,33.0,0.0,26.0,2013-06-26,PT1M1S,E
VID_1876,249,1626828.0,20219.0,279.0,1230.0,2013-06-06,PT4M47S,B
VID_23477,3,425482.0,2431.0,63.0,945.0,2016-07-05,PT1M33S,H
VID_7381,1,25130.0,98.0,6.0,8.0,2016-08-10,PT4M51S,D
VID_4005,1,16293.0,12.0,4.0,3.0,2012-09-30,PT39M27S,D
VID_13825,4,1336013.0,31083.0,826.0,3242.0,2015-10-06,PT4M30S,D
VID_19150,7,145646.0,117.0,33.0,20.0,2012-04-04,PT4M25S,G
VID_14330,2,80647.0,929.0,207.0,756.0,2013-08-23,PT3M20S,D
VID_9256,1,5183.0,28.0,0.0,1.0,2015-03-25,PT2M24S,D
VID_1114,10,9231136.0,24118.0,2636.0,3621.0,2015-02-03,PT9M11S,B
VID_9605,60733,61779.0,1.0,0.0,0.0,2016-04-06,PT31S,D
VID_16406,1,31996.0,434.0,27.0,88.0,2015-09-24,PT32M39S,E
VID_5444,3,11442.0,46.0,2.0,8.0,2014-05-05,PT11M32S,D
VID_7229,2,175060.0,511.0,102.0,103.0,2016-08-25,PT2M1S,D
VID_3745,18,703950.0,2893.0,248.0,138.0,2012-06-10,PT5M12S,D
VID_4208,20,737649.0,1702.0,96.0,53.0,2013-11-06,PT14M55S,D
VID_19289,2,42326.0,93.0,12.0,16.0,2016-04-20,PT37M8S,G
VID_1481,56,3335679.0,23026.0,586.0,3752.0,2016-07-27,PT9M45S,B
VID_6693,1,60440.0,40.0,7.0,7.0,2012-10-31,PT1M35S,D
VID_16243,3,167399.0,485.0,28.0,27.0,2016-02-13,PT3M12S,E
VID_17758,1,178393.0,317.0,51.0,19.0,2012-05-14,PT5M55S,F
VID_11831,4,11349.0,166.0,10.0,32.0,2016-10-29,PT7M19S,D
VID_20178,367,3013.0,12.0,5.0,0.0,2013-07-20,PT43S,G
VID_19192,2,1941.0,0.0,0.0,0.0,2012-12-10,PT56S,G
VID_23604,1,1325498.0,4602.0,188.0,184.0,2014-11-06,PT7M40S,H
VID_6378,6,173945.0,365.0,17.0,23.0,2009-12-21,PT7M4S,D
VID_10273,1,361.0,3.0,0.0,1.0,2016-05-11,PT21S,D
VID_19927,1,587.0,2.0,0.0,0.0,2013-06-27,PT4M22S,G
VID_18111,1,838103.0,1644.0,314.0,231.0,2015-04-02,PT6M37S,F
VID_71,1,24426.0,160.0,36.0,60.0,2016-07-27,PT1M38S,A
VID_20964,2,406040.0,1770.0,136.0,156.0,2016-07-14,PT1H38M47S,G
VID_6976,1,1558914.0,3230.0,678.0,316.0,2016-09-27,PT4M58S,D
VID_12893,1,4062751.0,12839.0,976.0,1059.0,2012-02-04,PT2M20S,D
VID_13196,1,449573.0,424.0,206.0,23.0,2014-06-28,PT5M28S,D
VID_6895,1,495695.0,2978.0,99.0,1548.0,2016-01-01,PT6M20S,D
VID_12598,1,135871.0,78.0,16.0,36.0,2016-07-07,PT1M3S,D
VID_8037,2,77262.0,65.0,10.0,2.0,2015-11-12,PT1M14S,D
VID_6400,32,1216109.0,2051.0,171.0,51.0,2014-05-08,PT2M13S,D
VID_8324,3,64495.0,61.0,6.0,6.0,2013-12-03,PT4M2S,D
VID_9970,2,317022.0,1075.0,53.0,144.0,2016-05-18,PT3M45S,D
VID_18466,5,96122.0,219.0,18.0,3.0,2014-10-24,PT3M7S,F
VID_8159,1,163591.0,182.0,29.0,13.0,2016-08-03,PT2H40M30S,D
VID_16177,2,4255155.0,22078.0,1040.0,4313.0,2015-05-12,PT2H7M27S,E
VID_21797,5,549040.0,2048.0,70.0,175.0,2013-12-17,PT1H23M30S,G
VID_20457,1,5102.0,28.0,62.0,42.0,2013-04-22,PT3M27S,G
VID_2383,1,109505.0,807.0,16.0,24.0,2015-06-22,PT8M45S,C
VID_15299,1,62030.0,53.0,18.0,22.0,2016-08-22,PT12M50S,E
VID_2287,1,54047.0,102.0,24.0,0.0,2014-06-04,PT15M16S,C
VID_19752,5,141495.0,322.0,47.0,23.0,2013-01-07,PT6M20S,G
VID_9247,1,46973.0,67.0,8.0,0.0,2016-04-12,PT11M12S,D
VID_12815,1,2005.0,13.0,0.0,0.0,2014-04-28,PT14M2S,D
VID_20946,2,22492.0,150.0,1.0,2.0,2014-02-14,PT4M15S,G
VID_21570,2,697954.0,736.0,57.0,116.0,2011-05-04,PT5M57S,G
VID_22436,6,175319.0,1565.0,43.0,132.0,2015-12-03,PT4M,G
VID_10746,91,319.0,0.0,0.0,0.0,2016-05-09,PT20S,D
VID_20205,4,102507.0,394.0,19.0,31.0,2013-12-25,PT22M17S,G
VID_4516,11,1138348.0,692.0,433.0,57.0,2016-08-23,PT2M11S,D
VID_14736,26,1669485.0,15687.0,1761.0,3446.0,2016-06-29,PT21M26S,D
VID_15781,4,38117.0,21.0,5.0,0.0,2013-06-15,PT12M7S,E
VID_3989,6,493199.0,951.0,116.0,54.0,2012-03-21,PT12M52S,D
VID_10517,1,109076.0,340.0,41.0,414.0,2016-10-01,PT13M11S,D
VID_2215,1,46909.0,84.0,25.0,11.0,2013-06-28,PT4M5S,C
VID_4259,1,2678181.0,2608.0,1299.0,387.0,2017-04-07,PT1M23S,D
VID_9121,1,507426.0,1714.0,383.0,28.0,2016-10-27,PT25S,D
VID_8438,1,105180.0,197.0,4.0,3.0,2016-05-19,PT31S,D
VID_5865,4,1307624.0,2454.0,192.0,327.0,2015-11-29,PT3M15S,D
VID_11024,5,2517612.0,14358.0,1138.0,1718.0,2015-05-29,PT4M33S,D
VID_21547,1200,1395.0,1.0,1.0,0.0,2013-08-07,PT39S,G
VID_19504,93,2548552.0,5713.0,1104.0,856.0,2013-11-09,PT1H7M36S,G
VID_6328,3,184413.0,203.0,18.0,17.0,2010-01-30,PT4M29S,D
VID_2837,1,2894.0,3.0,0.0,0.0,2014-05-21,PT1M8S,C
VID_23557,5,187807.0,217.0,51.0,10.0,2015-03-13,PT8M53S,H
VID_4471,1,20196.0,22.0,4.0,2.0,2013-07-20,PT3M53S,D
VID_5982,103,1412548.0,374.0,222.0,32.0,2013-03-29,PT1M2S,D
VID_10632,1,32278.0,830.0,9.0,590.0,2016-02-03,PT9M32S,D
VID_22696,2,203359.0,489.0,10.0,102.0,2008-03-17,PT4M54S,G
VID_1893,114055,1029501.0,28048.0,468.0,847.0,2015-08-11,PT14M53S,B
VID_10248,14,366.0,1.0,0.0,0.0,2017-02-17,PT10S,D
VID_22860,54,351184.0,5488.0,85.0,682.0,2013-04-10,PT1M33S,G
VID_15798,1,31611.0,26.0,9.0,1.0,2016-10-04,PT15M17S,E
VID_2577,6,3926081.0,8069.0,1246.0,275.0,2015-03-07,PT2M54S,C
VID_23479,8,1445475.0,3877.0,948.0,2488.0,2016-08-24,PT5M20S,H
VID_10431,15,114397.0,184.0,27.0,6.0,2014-04-03,PT37M4S,D
VID_13345,1,100681.0,66.0,15.0,2.0,2014-10-24,PT1M43S,D
VID_20922,1,16174.0,184.0,6.0,4.0,2016-07-09,PT3M24S,G
VID_21817,1,35513.0,1729.0,15.0,190.0,2016-09-10,PT2M56S,G
VID_20286,1,158317.0,1274.0,30.0,314.0,2013-11-01,PT12M38S,G
VID_1097,4,3560921.0,13155.0,898.0,2465.0,2015-02-03,PT7M52S,B
VID_5540,19,798020.0,2459.0,103.0,144.0,2014-05-06,PT9M25S,D
VID_21781,1,236072.0,1691.0,36.0,140.0,2012-02-14,PT2M6S,G
VID_21686,2287,3445.0,24.0,0.0,5.0,2016-11-07,PT7M41S,G
VID_22333,1,1120.0,11.0,0.0,3.0,2015-01-20,PT2M14S,G
VID_20499,1,182077.0,110.0,19.0,13.0,2011-09-02,PT7M15S,G
VID_19241,19,1047069.0,969.0,322.0,45.0,2014-12-10,PT2H4M37S,G
VID_1510,5,182151.0,2748.0,236.0,1344.0,2016-11-15,PT4M11S,B
VID_3463,11,956413.0,2570.0,154.0,55.0,2012-05-03,PT5M31S,D
VID_3112,1,33373.0,134.0,12.0,16.0,2015-02-09,PT7M50S,C
VID_6086,4,164296.0,86.0,17.0,8.0,2013-09-20,PT2M19S,D
VID_17818,5255,84856.0,1376.0,25.0,150.0,2017-02-15,PT3M43S,F
VID_975,1,61993.0,538.0,47.0,656.0,2016-05-20,PT5M54S,B
VID_7478,1,14458.0,160.0,2.0,175.0,2013-08-12,PT12M48S,D
VID_8747,7,1536473.0,1455.0,730.0,50.0,2015-12-21,PT7M14S,D
VID_3706,1,173870.0,577.0,49.0,23.0,2015-03-24,PT5M46S,D
VID_14639,1,836030.0,1357.0,64.0,320.0,2015-06-25,PT7M58S,D
VID_12190,1,158184.0,1895.0,22.0,64.0,2015-08-14,PT14M6S,D
VID_1857,124,406218.0,3562.0,50.0,482.0,2015-11-29,PT9S,B
VID_21096,1,39856.0,367.0,33.0,19.0,2014-09-13,PT4M30S,G
VID_689,367,28628.0,280.0,7.0,44.0,2015-06-30,PT19M8S,B
VID_3467,2,295924.0,805.0,58.0,16.0,2016-02-16,PT5M38S,D
VID_606,4,62200.0,153.0,5.0,13.0,2014-04-10,PT16M27S,B
VID_9973,1,162092.0,600.0,33.0,102.0,2016-06-19,PT2M3S,D
VID_19016,1,157441.0,2613.0,43.0,1052.0,2016-09-01,PT2M37S,F
VID_10252,2,1977.0,5.0,1.0,0.0,2016-05-17,PT31S,D
VID_22330,12,8054.0,53.0,0.0,15.0,2014-12-17,PT2M29S,G
VID_40,2,811335.0,1391.0,133.0,407.0,2015-04-21,PT10M16S,A
VID_12049,50,61971.0,597.0,14.0,56.0,2017-01-07,PT1M50S,D
VID_15940,2,39069.0,65.0,14.0,11.0,2014-11-02,PT1H19M31S,E
VID_387,1,233308.0,2485.0,53.0,397.0,2015-07-26,PT14M28S,A
VID_23686,1,175448.0,33.0,20.0,17.0,2016-07-27,PT4M19S,H
VID_15257,16,997190.0,5857.0,129.0,605.0,2016-07-21,PT4M28S,E
VID_9115,1,3150.0,3.0,0.0,7.0,2012-08-28,PT14M34S,D
VID_6919,1,544305.0,12448.0,191.0,2066.0,2016-10-23,PT6M27S,D
VID_16376,14,8047.0,12.0,1.0,2.0,2013-11-26,PT5M3S,E
VID_22011,11,4170539.0,15688.0,652.0,60.0,2015-11-20,PT4M7S,G
VID_14008,1,43824.0,912.0,19.0,54.0,2016-04-12,PT1M10S,D
VID_9837,11298,15106.0,56.0,2.0,1.0,2015-02-03,PT1M59S,D
VID_10203,1,1133.0,5.0,1.0,0.0,2016-02-15,PT21S,D
VID_8809,4,314695.0,664.0,162.0,33.0,2013-07-16,PT1H13M50S,D
VID_3173,4,220648.0,199.0,79.0,42.0,2014-02-04,PT42M38S,D
VID_19612,2,393566.0,918.0,61.0,41.0,2014-10-09,PT6M41S,G
VID_20616,1,110765.0,1028.0,37.0,360.0,2013-07-30,PT10H3M13S,G
VID_13708,1,79952.0,856.0,15.0,121.0,2016-02-10,PT10M58S,D
VID_23123,1,2811191.0,1821.0,930.0,639.0,2014-01-31,PT1M54S,H
VID_10992,80,4789362.0,25768.0,1385.0,1744.0,2016-08-26,PT5M49S,D
VID_8198,1,370695.0,604.0,95.0,54.0,2015-01-30,PT2H25M23S,D
VID_2268,1,2547.0,21.0,0.0,1.0,2013-01-25,PT11M53S,C
VID_6889,2,655563.0,10350.0,337.0,7660.0,2016-05-25,PT8M14S,D
VID_16626,20,159204.0,1368.0,55.0,172.0,2015-06-26,PT15M11S,E
VID_13380,2,174122.0,333.0,17.0,211.0,2006-11-16,PT3M15S,D
VID_20435,1,170455.0,419.0,5.0,41.0,2011-05-21,PT8M22S,G
VID_14154,1,53312.0,124.0,7.0,3.0,2016-04-15,PT59S,D
VID_7510,5,103284.0,387.0,21.0,155.0,2013-11-12,PT59M44S,D
VID_5030,8,1782304.0,3278.0,158.0,318.0,2011-06-01,PT1M10S,D
VID_1951,5,524666.0,6015.0,349.0,661.0,2016-09-14,PT7M21S,B
VID_17331,1,32155.0,67.0,6.0,27.0,2015-12-25,PT1M41S,E
VID_7279,1,14034.0,145.0,16.0,47.0,2017-03-03,PT4M55S,D
VID_9900,1,3780.0,36.0,3.0,0.0,2014-11-05,PT3M46S,D
VID_12728,7,4025748.0,20438.0,5792.0,9546.0,2015-12-13,PT7M12S,D
VID_5829,2,241401.0,5731.0,95.0,2639.0,2016-09-17,PT3M28S,D
VID_2116,1,4159.0,30.0,0.0,2.0,2012-07-09,PT4M16S,B
VID_13968,1,34497.0,58.0,10.0,6.0,2014-03-10,PT36M7S,D
VID_19278,3,171400.0,626.0,65.0,40.0,2016-07-14,PT4M57S,G
VID_385,2,308316.0,3377.0,93.0,989.0,2016-07-17,PT11M53S,A
VID_20154,1,3603.0,12.0,0.0,7.0,2012-04-27,PT10M16S,G
VID_8503,1,217.0,0.0,1.0,0.0,2017-03-01,PT10M29S,D
VID_5660,1,988007.0,1275.0,356.0,141.0,2013-02-18,PT5M33S,D
VID_15662,64,386767.0,339.0,167.0,19.0,2011-09-26,PT22M15S,E
VID_8211,1,354866.0,2053.0,35.0,104.0,2015-03-16,PT3M5S,D
VID_11427,5,3898.0,20.0,1.0,1.0,2014-10-02,PT3M51S,D
VID_16393,1,3153.0,13.0,2.0,3.0,2013-11-09,PT1M9S,E
VID_10124,3,108364.0,102.0,29.0,20.0,2016-09-08,PT10M1S,D
VID_17970,2,1454625.0,7555.0,1774.0,4946.0,2015-08-01,PT3M4S,F
VID_13490,1,72704.0,227.0,5.0,66.0,2008-07-30,PT9M31S,D
VID_15301,1,10365.0,13.0,1.0,14.0,2016-08-02,PT21S,E
VID_1913,194,1260095.0,28544.0,253.0,2299.0,2013-06-15,PT7M14S,B
VID_11807,6,259836.0,254.0,40.0,13.0,2016-09-02,PT2H21M39S,D
VID_1154,14,6675937.0,29608.0,1897.0,7823.0,2015-08-28,PT18M12S,B
VID_1658,4,396356.0,1988.0,56.0,180.0,2016-08-22,PT5M16S,B
VID_18505,2,1191581.0,9863.0,363.0,4984.0,2015-12-07,PT10M,F
VID_12056,2,2613.0,28.0,2.0,5.0,2016-07-03,PT1M21S,D
VID_22720,1,5214.0,19.0,0.0,2.0,2013-12-31,PT36S,G
VID_23499,1,28086.0,791.0,21.0,313.0,2015-12-14,PT2M56S,H
VID_6340,1,115772.0,384.0,22.0,22.0,2012-07-09,PT6M23S,D
VID_13578,1,2333805.0,19343.0,262.0,1286.0,2016-04-15,PT2M31S,D
VID_3161,19,1122586.0,1038.0,511.0,556.0,2013-01-24,PT40M52S,D
VID_10650,5,29968.0,5.0,0.0,1.0,2015-12-22,PT1M1S,D
VID_7948,37,1168849.0,417.0,186.0,91.0,2012-08-27,PT1M10S,D
VID_18679,9,1041798.0,9471.0,275.0,2987.0,2016-11-12,PT14M40S,F
VID_23203,1,91409.0,1411.0,52.0,158.0,2016-08-06,PT2M51S,H
VID_18691,3,9165.0,35.0,2.0,5.0,2016-06-16,PT3M53S,F
VID_21473,12,3275610.0,13542.0,1004.0,674.0,2015-01-18,PT8M24S,G
VID_10244,2,30605.0,36.0,1.0,2.0,2015-02-13,PT3M10S,D
VID_16594,2,306293.0,2310.0,216.0,551.0,2016-03-11,PT14M44S,E
VID_5843,2,232007.0,1736.0,40.0,344.0,2016-05-05,PT3M52S,D
VID_12045,1,203634.0,1128.0,51.0,110.0,2017-02-18,PT2M38S,D
VID_4018,4,589679.0,1117.0,132.0,59.0,2016-07-09,PT10M32S,D
VID_17527,1,176540.0,2096.0,185.0,129.0,2015-06-10,PT1M1S,E
VID_9692,3,578887.0,514.0,144.0,70.0,2016-02-26,PT2H23M39S,D
VID_3223,8,314140.0,607.0,140.0,206.0,2013-05-28,PT34M7S,D
VID_11222,1,11620.0,330.0,6.0,180.0,2017-04-13,PT16M32S,D
VID_3866,7,9871909.0,3288.0,2253.0,204.0,2016-04-29,PT2M26S,D
VID_3568,1,133196.0,410.0,17.0,24.0,2011-07-15,PT8M28S,D
VID_4564,1,16159.0,88.0,9.0,11.0,2016-07-06,PT11M40S,D
VID_6099,4,3585.0,3.0,0.0,0.0,2014-01-13,PT10M14S,D
VID_19305,5,224464.0,499.0,101.0,56.0,2015-10-26,PT41M25S,G
VID_8767,1,17089.0,56.0,9.0,2.0,2013-07-17,PT3M3S,D
VID_18994,2,869551.0,19080.0,554.0,834.0,2016-01-05,PT6M57S,F
VID_19909,1,86189.0,185.0,21.0,44.0,2015-05-16,PT9M50S,G
VID_5025,1,159539.0,593.0,35.0,7.0,2016-11-11,PT1M25S,D
VID_15439,5,113115.0,344.0,19.0,482.0,2016-05-22,PT7M2S,E
VID_20148,1,109150.0,777.0,19.0,41.0,2015-05-26,PT5M19S,G
VID_12335,6,2694359.0,9065.0,1424.0,1310.0,2016-04-29,PT10M27S,D
VID_19532,1,146985.0,1548.0,21.0,253.0,2016-08-04,PT2M24S,G
VID_7318,5,1656594.0,8071.0,1464.0,1125.0,2015-09-16,PT16M22S,D
VID_3898,9,610265.0,649.0,77.0,53.0,2013-06-24,PT9M4S,D
VID_16665,3,91029.0,142.0,55.0,11.0,2015-12-10,PT10M56S,E
VID_9982,1,256769.0,1144.0,43.0,53.0,2016-09-05,PT1M46S,D
VID_5398,4,95386.0,158.0,9.0,25.0,2012-11-09,PT21M24S,D
VID_16925,2,53711.0,373.0,21.0,55.0,2016-07-20,PT3M30S,E
VID_5503,6,28268.0,138.0,1.0,8.0,2014-02-14,PT15M38S,D
VID_1471,3,1319715.0,13580.0,197.0,2305.0,2016-07-16,PT6M50S,B
VID_3605,1,2515400.0,2594.0,1231.0,186.0,2016-09-08,PT10M4S,D
VID_790,1,968861.0,2225.0,95.0,103.0,2015-11-16,PT11M53S,B
VID_3447,3,364008.0,1316.0,72.0,46.0,2011-08-04,PT11M42S,D
VID_6322,9,1578473.0,3115.0,406.0,113.0,2011-05-16,PT8M6S,D
VID_22277,6,3583567.0,10099.0,1161.0,484.0,2013-09-14,PT1H40M21S,G
VID_14048,20,11495954.0,19826.0,3543.0,1677.0,2015-07-18,PT51M27S,D
VID_17871,1,91002.0,281.0,19.0,1.0,2012-09-13,PT5M50S,F
VID_8157,3,508270.0,481.0,96.0,38.0,2016-03-25,PT2H19M19S,D
VID_2005,9,56634.0,86.0,8.0,6.0,2013-11-06,PT3M21S,B
VID_13193,160,18223.0,39.0,17.0,7.0,2015-08-11,PT45S,D
VID_22454,5,3704341.0,7583.0,438.0,380.0,2014-11-29,PT4M46S,G
VID_22991,1349,2468.0,7.0,0.0,0.0,2014-06-27,PT3M30S,G
VID_2325,1,62558.0,596.0,24.0,50.0,2016-08-05,PT1H13M25S,C
VID_5808,6,1271336.0,4107.0,379.0,729.0,2016-10-02,PT3M10S,D
VID_2130,1,468642.0,2441.0,61.0,37.0,2015-11-18,PT1M40S,C
VID_6341,12,1240489.0,3972.0,206.0,98.0,2011-05-23,PT9M,D
VID_1182,2,372090.0,5081.0,172.0,665.0,2016-08-17,PT2M39S,B
VID_1238,11,2576765.0,29832.0,1045.0,3739.0,2016-09-26,PT4M40S,B
VID_9089,2,207339.0,263.0,74.0,12.0,2014-07-03,PT56M47S,D
VID_22431,2,2204158.0,11791.0,250.0,632.0,2014-12-03,PT4M26S,G
VID_9709,9,4362.0,23.0,0.0,1.0,2016-07-16,PT3M48S,D
VID_6049,1,480799.0,2016.0,58.0,83.0,2015-05-02,PT5M7S,D
VID_2990,1,37152.0,45.0,28.0,3.0,2016-01-17,PT58S,C
VID_8990,3,6715864.0,8532.0,1064.0,269.0,2014-06-11,PT2M30S,D
VID_3002,4,3662669.0,3507.0,1303.0,194.0,2015-10-27,PT2M47S,C
VID_18758,1,6107.0,22.0,5.0,1.0,2015-11-10,PT4M27S,F
VID_7430,2,30531.0,225.0,4.0,367.0,2013-09-06,PT4M4S,D
VID_20,3,106109.0,251.0,10.0,31.0,2015-12-04,PT5M56S,A
VID_15266,2,13426.0,78.0,2.0,2.0,2016-06-16,PT4M42S,E
VID_20862,46,41299345.0,112388.0,11764.0,2668.0,2014-10-05,PT5M47S,G
VID_11464,71,77458.0,37.0,13.0,2.0,2014-11-26,PT1M35S,D
VID_16831,3,29443.0,55.0,3.0,12.0,2011-06-25,PT10M40S,E
VID_22839,50,5685318.0,22375.0,3621.0,2737.0,2015-07-25,PT3M30S,G
VID_8380,4,1705109.0,1900.0,496.0,223.0,2016-01-09,PT2H15M5S,D
VID_783,3,1105892.0,2616.0,98.0,136.0,2016-05-27,PT10M35S,B
VID_10379,1,308143.0,502.0,86.0,142.0,2016-12-25,PT41M45S,D
VID_17172,4,2731005.0,2898.0,544.0,62.0,2014-12-07,PT1M20S,E
VID_15379,4,11010.0,99.0,6.0,242.0,2016-01-17,PT4M55S,E
VID_8233,8,1646104.0,2006.0,533.0,101.0,2013-12-02,PT5M45S,D
VID_11429,7,5566.0,20.0,2.0,3.0,2014-10-08,PT2M19S,D
VID_9993,1,87351.0,119.0,4.0,1.0,2016-01-27,PT2M13S,D
VID_9464,6,35442.0,85.0,3.0,44.0,2016-05-14,PT5M2S,D
VID_16523,1,26482.0,273.0,13.0,71.0,2016-09-13,PT2M42S,E
VID_3132,2,127059.0,71.0,40.0,13.0,2012-11-26,PT36M10S,D
VID_20338,1,149675.0,348.0,16.0,39.0,2013-11-19,PT7M25S,G
VID_12572,1,616852.0,3020.0,132.0,83.0,2015-07-27,PT3M15S,D
VID_12221,2,92105.0,1289.0,12.0,113.0,2015-10-06,PT12M59S,D
VID_18479,4,603300.0,5198.0,235.0,1671.0,2016-09-16,PT3M43S,F
VID_11150,1,18493.0,1034.0,41.0,106.0,2013-11-03,PT2M48S,D
VID_17306,45,1221962.0,2505.0,264.0,267.0,2013-02-10,PT2M42S,E
VID_5414,14,331564.0,286.0,69.0,27.0,2013-04-23,PT1M47S,D
VID_9720,9979,90236.0,548.0,8.0,3.0,2015-04-03,PT2M6S,D
VID_18534,1,613374.0,4284.0,213.0,1704.0,2016-05-29,PT4M24S,F
VID_2785,1,226745.0,869.0,53.0,176.0,2014-03-06,PT13M43S,C
VID_6321,3,893721.0,1517.0,143.0,48.0,2009-12-19,PT3M41S,D
VID_17131,1,1027402.0,19793.0,2392.0,1809.0,2016-04-15,PT11M7S,E
VID_19570,1,42920.0,7.0,6.0,0.0,2013-06-22,PT1M25S,G
VID_21969,12,308501.0,1355.0,43.0,122.0,2010-01-29,PT3M38S,G
VID_10629,1,6668.0,32.0,2.0,4.0,2012-08-21,PT14M19S,D
VID_16687,53,3539492.0,2847.0,1345.0,141.0,2016-05-07,PT17M28S,E
VID_22794,11,143954.0,384.0,19.0,27.0,2010-11-03,PT4M46S,G
VID_3442,1,237724.0,581.0,44.0,22.0,2012-01-12,PT8M14S,D
VID_7096,2,167691.0,493.0,26.0,163.0,2015-07-17,PT24M56S,D
VID_12082,1,41277.0,463.0,23.0,110.0,2013-09-29,PT8M21S,D
VID_9335,14,224969.0,208.0,55.0,2.0,2013-09-14,PT1M45S,D
VID_12013,1,8674.0,70.0,1.0,24.0,2016-10-12,PT6M47S,D
VID_2247,2,1667.0,9.0,0.0,0.0,2013-05-02,PT7M55S,C
